Location ID,Latitude,Longitude,Equipment Lane Count,Lane Count,Electricity Number,Billing Month,Electricity Consumption (kWh),Feeder Line Category,Power Outage Group,Billing Period (Start),Billing Period (End),Billing Date,Lighting Usage Category,Number of Usage Days Last Year (Second Half),Billed kWh - Regular (Peak),Number of Usage Days Same Period Last Year,Average Electricity Consumption,Electricity Usage Same Period Last Year,Electricity Usage Last Year (Second Half),Number of Usage Days This Period,Unnamed: 21,Station
01H0163S,25.064006,121.598733,3,2,16-44-2735-00-2,2024-08,2161,TC21,D,2024-06-19,2024-08-19,2024-08-26,B21,64,2161,61,2161,2110,2188,62,01H-016.3S,泰山
01H0163S,25.064006,121.598733,3,2,16-44-2735-00-2,2024-10,2130,TC21,D,2024-08-20,2024-10-20,2024-10-25,B21,58,2130,64,2130,2188,1867,62,01H-016.3S,泰山
01H0163S,25.064006,121.598733,3,2,16-44-2735-00-2,2024-12,1938,TC21,D,2024-10-21,2024-12-18,2024-12-25,B21,68,1938,58,1938,1867,2150,59,01H-016.3S,泰山
01F0153N,25.064911,121.607778,3,3,16-44-4153-00-3,2024-06,4295,TK23,H,2024-04-18,2024-06-18,2024-06-27,B21,61,4295,56,2823,3428,3912,62,01F-015.3SN,泰山
01F0153N,25.064911,121.607778,3,3,16-44-4153-00-3,2024-08,3349,TK23,H,2024-06-19,2024-08-19,2024-08-26,B21,64,3349,61,3571,3912,4066,62,01F-015.3SN,泰山
01F0153N,25.064911,121.607778,3,3,16-44-4153-00-3,2024-10,3361,TK23,H,2024-08-20,2024-10-20,2024-10-25,B21,58,3361,64,3327,4066,3517,62,01F-015.3SN,泰山
01F0153N,25.064911,121.607778,3,3,16-44-4153-00-3,2024-12,3073,TA23,D,2024-10-21,2024-12-18,2024-12-25,B21,68,3073,58,2140,3517,5004,59,01F-015.3SN,泰山
01H0174N,25.065544,121.588044,3,2,16-45-6939-00-8,2024-07,2132,TC55,D,2024-04-26,2024-06-25,2024-07-02,F04,64,2132,57,1676,1993,2312,61,01H-017.4N,泰山
01H0174N,25.065544,121.588044,3,2,16-45-6939-00-8,2024-09,2267,TC55,D,2024-06-26,2024-08-27,2024-09-03,F04,61,2267,64,1780,2312,2165,63,01H-017.4N,泰山
01H0174N,25.065544,121.588044,3,2,16-45-6939-00-8,2024-11,2180,TC55,D,2024-08-28,2024-10-28,2024-11-04,F04,63,2180,61,1775,2165,2109,62,01H-017.4N,泰山
01H0174N,25.065544,121.588044,3,2,16-45-6939-00-8,2025-01,1956,TC55,D,2024-10-29,2024-12-25,2025-01-03,F04,59,1956,63,1623,2109,1941,58,01H-017.4N,泰山
01F0182S,25.06898611,121.5802306,4,2,16-46-6870-00-8,2024-05,2239,TM58,D,2024-03-04,2024-05-05,2024-05-10,B21,57,2239,60,2490,2070,2066,63,01F-018.2S,泰山
01F0182S,25.06898611,121.5802306,4,2,16-46-6870-00-8,2024-07,2106,TM58,D,2024-05-06,2024-07-02,2024-07-09,B21,62,2106,57,3062,2066,2355,58,01F-018.2S,泰山
01F0182S,25.06898611,121.5802306,4,2,16-46-6870-00-8,2024-09,2352,TM58,D,2024-07-03,2024-09-03,2024-09-10,B21,59,2352,62,4038,2355,2173,63,01F-018.2S,泰山
01F0182S,25.06898611,121.5802306,4,2,16-46-6870-00-8,2024-11,2232,TM58,D,2024-09-04,2024-11-04,2024-11-11,B21,67,2232,59,3244,2173,2300,62,01F-018.2S,泰山
03F2194S,23.985844,120.652714,5,4,17-12-5611-83-3,2024-06,3868,AM33,H,2024-04-17,2024-06-17,2024-06-26,B21,59,3868,56,3736,3614,3834,62,03F-219.4SN,員林
03F2194S,23.985844,120.652714,5,4,17-12-5611-83-3,2024-08,4002,AM33,H,2024-06-18,2024-08-18,2024-08-23,B21,66,4002,59,4257,3834,4067,62,03F-219.4SN,員林
03F2194S,23.985844,120.652714,5,4,17-12-5611-83-3,2024-10,3784,AM33,H,2024-08-19,2024-10-17,2024-10-24,B21,58,3784,66,4056,4067,3509,60,03F-219.4SN,員林
03F2194S,23.985844,120.652714,5,4,17-12-5611-83-3,2024-12,3784,AM33,H,2024-10-18,2024-12-17,2024-12-24,B21,68,3784,58,3023,3509,4135,61,03F-219.4SN,員林
03F2153N,24.01894444,120.6631611,5,4,17-13-3184-10-4,2024-06,4812,AM34,H,2024-04-18,2024-06-18,2024-06-27,B21,61,4812,56,1836,4335,4931,62,03F-215.3N,員林
03F2153N,24.01894444,120.6631611,5,4,17-13-3184-10-4,2024-08,5070,AM34,H,2024-06-19,2024-08-19,2024-08-26,B21,64,5070,61,2323,4931,5155,62,03F-215.3N,員林
03F2153N,24.01894444,120.6631611,5,4,17-13-3184-10-4,2024-10,5002,AM34,H,2024-08-20,2024-10-20,2024-10-25,B21,58,5002,64,2195,5155,4422,62,03F-215.3N,員林
03F2153N,24.01894444,120.6631611,5,4,17-13-3184-10-4,2024-12,4564,AM34,H,2024-10-21,2024-12-18,2024-12-25,B21,68,4564,58,1293,4422,5097,59,03F-215.3N,員林
03F2235S,23.955503,120.661267,5,4,17-18-2253-96-4,2024-06,2306,AM26,D,2024-04-01,2024-05-29,2024-06-12,B21,59,2306,61,1813,2325,2371,59,03F-223.5S,員林
03F2235S,23.955503,120.661267,5,4,17-18-2253-96-4,2024-08,2711,AM26,D,2024-05-30,2024-08-04,2024-08-09,B21,61,2711,59,2371,2371,2452,67,03F-223.5S,員林
03F2235S,23.955503,120.661267,5,4,17-18-2253-96-4,2024-10,2372,AM26,D,2024-08-05,2024-10-02,2024-10-09,B21,63,2372,61,2095,2452,2428,59,03F-223.5S,員林
03F2235S,23.955503,120.661267,5,4,17-18-2253-96-4,2024-12,2426,AM26,D,2024-10-03,2024-12-03,2024-12-10,B21,62,2426,63,1900,2428,2315,62,03F-223.5S,員林
03F2231N,23.957103,120.657614,5,4,17-18-2315-92-4,2024-06,2481,AM26,D,2024-04-01,2024-05-29,2024-06-12,B21,59,2481,61,1813,2568,2624,59,03F-223.1N,員林
03F2231N,23.957103,120.657614,5,4,17-18-2315-92-4,2024-08,3002,AM26,D,2024-05-30,2024-08-04,2024-08-09,B21,61,3002,59,2371,2624,2670,67,03F-223.1N,員林
03F2231N,23.957103,120.657614,5,4,17-18-2315-92-4,2024-10,2630,AM26,D,2024-08-05,2024-10-02,2024-10-09,B21,63,2630,61,2095,2670,2677,59,03F-223.1N,員林
03F2231N,23.957103,120.657614,5,4,17-18-2315-92-4,2024-12,2620,AM26,D,2024-10-03,2024-12-03,2024-12-10,B21,62,2620,63,1900,2677,2473,62,03F-223.1N,員林
03F2306S,23.906781,120.702828,4,3,17-25-9510-95-8,2024-05,3310,AR32,A,2024-03-08,2024-05-09,2024-05-16,B21,58,3310,60,2982,2818,3212,63,03F-230.6SN,員林
03F2306S,23.906781,120.702828,4,3,17-25-9510-95-8,2024-07,3263,AR32,A,2024-05-10,2024-07-08,2024-07-15,B21,62,3263,58,3621,3212,3300,60,03F-230.6SN,員林
03F2306S,23.906781,120.702828,4,3,17-25-9510-95-8,2024-09,3429,AR32,A,2024-07-09,2024-09-09,2024-09-16,B21,59,3429,62,3432,3300,3186,63,03F-230.6SN,員林
03F2306S,23.906781,120.702828,4,3,17-25-9510-95-8,2024-11,3286,AR32,A,2024-09-10,2024-11-10,2024-11-15,B21,66,3286,59,3217,3186,3351,62,03F-230.6SN,員林
03F2260N,23.937928,120.676853,4,3,17-26-2544-86-3,2024-06,4321,AQ35,A,2024-04-09,2024-06-06,2024-06-18,B21,59,4321,56,2081,3935,4164,59,03F-226.0N,員林
03F2260N,23.937928,120.676853,4,3,17-26-2544-86-3,2024-08,4671,AQ35,A,2024-06-07,2024-08-08,2024-08-15,B21,62,4671,59,2533,4164,4257,63,03F-226.0N,員林
03F2260N,23.937928,120.676853,4,3,17-26-2544-86-3,2024-10,4351,AQ35,A,2024-08-09,2024-10-08,2024-10-16,B21,62,4351,62,2385,4257,4226,61,03F-226.0N,員林
03F2260N,23.937928,120.676853,4,3,17-26-2544-86-3,2024-12,4145,AQ35,A,2024-10-09,2024-12-09,2024-12-16,B21,62,4145,62,2097,4226,3910,62,03F-226.0N,員林
03F2336S,23.882031,120.709186,4,3,17-30-8462-97-7,2024-05,3398,AW27,H,2024-03-04,2024-05-05,2024-05-10,B21,57,3398,60,2201,2689,3177,63,03F-233.6SN,員林
03F2336S,23.882031,120.709186,4,3,17-30-8462-97-7,2024-07,3171,AW27,H,2024-05-06,2024-07-02,2024-07-09,B21,62,3171,57,2268,3177,3233,58,03F-233.6SN,員林
03F2336S,23.882031,120.709186,4,3,17-30-8462-97-7,2024-09,3453,AW27,H,2024-07-03,2024-09-03,2024-09-10,B21,59,3453,62,2872,3233,3253,63,03F-233.6SN,員林
03F2336S,23.882031,120.709186,4,3,17-30-8462-97-7,2024-11,3359,AW27,H,2024-09-04,2024-11-04,2024-11-11,B21,67,3359,59,2212,3253,3416,62,03F-233.6SN,員林
,,,,,17-30-8539-56-9,2024-05,1389,AW27,H,2024-03-04,2024-05-05,2024-05-10,C01,57,1389,60,無,1232,1393,63,名間交控/作業室,員林
,,,,,17-30-8539-56-9,2024-07,1490,AW27,H,2024-05-06,2024-07-02,2024-07-09,C01,62,1490,57,無,1393,1578,58,名間交控/作業室,員林
,,,,,17-30-8539-56-9,2024-09,1615,AW27,H,2024-07-03,2024-09-03,2024-09-10,C01,59,1615,62,無,1578,1464,63,名間交控/作業室,員林
,,,,,17-30-8539-56-9,2024-11,1449,AW27,H,2024-09-04,2024-11-04,2024-11-11,C01,67,1449,59,無,1464,1252,62,名間交控/作業室,員林
03F2415S,23.814836,120.700003,4,3,17-36-4245-65-2,2024-06,3224,AW30,H,2024-04-17,2024-06-17,2024-06-26,B21,59,3224,56,1188,3016,3379,62,03F-241.5SN,員林
03F2415S,23.814836,120.700003,4,3,17-36-4245-65-2,2024-08,3374,AW30,H,2024-06-18,2024-08-18,2024-08-23,B21,66,3374,59,1505,3379,3521,62,03F-241.5SN,員林
03F2415S,23.814836,120.700003,4,3,17-36-4245-65-2,2024-10,3256,AW30,H,2024-08-19,2024-10-17,2024-10-24,B21,58,3256,66,1264,3521,3128,60,03F-241.5SN,員林
03F2415S,23.814836,120.700003,4,3,17-36-4245-65-2,2024-12,3115,AW30,H,2024-10-18,2024-12-17,2024-12-24,B21,68,3115,58,1098,3128,3402,61,03F-241.5SN,員林
03F2447S,23.787486,120.704519,4,3,17-47-9882-15-7,2024-05,706,AW35,C,2024-03-19,2024-05-20,2024-05-27,G08,58,706,58,無,742,560,63,03F-244.7SN,員林
03F2447S,23.787486,120.704519,4,3,17-47-9882-15-7,2024-07,559,AW35,C,2024-05-21,2024-07-17,2024-07-24,G08,62,559,58,無,560,396,58,03F-244.7SN,員林
03F2447S,23.787486,120.704519,4,3,17-47-9882-15-7,2024-09,88,AW35,C,2024-07-18,2024-09-19,2024-09-26,G08,61,*88,62,無,396,619,64,03F-244.7SN,員林
03F2447S,23.787486,120.704519,4,3,17-47-9882-15-7,2024-11,40,AW35,C,2024-09-20,2024-11-19,2024-11-26,G08,64,*40,61,無,619,314,61,03F-244.7SN,員林
03F2100S,24.060653,120.670964,4,3,17-93-4202-59-3,2024-06,2305,AF33,E,2024-04-10,2024-06-10,2024-06-19,B21,59,2305,56,3653,2083,2238,62,03F-210.0S,員林
03F2100S,24.060653,120.670964,4,3,17-93-4202-59-3,2024-08,2385,AF33,E,2024-06-11,2024-08-11,2024-08-16,B21,62,2385,59,4145,2238,2332,62,03F-210.0S,員林
03F2100S,24.060653,120.670964,4,3,17-93-4202-59-3,2024-10,2266,AF33,E,2024-08-12,2024-10-10,2024-10-17,B21,62,2266,62,3780,2332,2211,60,03F-210.0S,員林
03F2100S,24.060653,120.670964,4,3,17-93-4202-59-3,2024-12,2201,AF33,E,2024-10-11,2024-12-10,2024-12-17,B21,62,2201,62,3218,2211,2158,61,03F-210.0S,員林
03F2100N,24.060428,120.671533,4,3,17-93-4206-94-0,2024-06,2347,AF33,E,2024-04-10,2024-06-10,2024-06-19,B21,59,2347,56,3653,2240,2411,62,03F-210.0N,員林
03F2100N,24.060428,120.671533,4,3,17-93-4206-94-0,2024-08,2444,AF33,E,2024-06-11,2024-08-11,2024-08-16,B21,62,2444,59,4145,2411,2513,62,03F-210.0N,員林
03F2100N,24.060428,120.671533,4,3,17-93-4206-94-0,2024-10,2328,AF33,E,2024-08-12,2024-10-10,2024-10-17,B21,62,2328,62,3780,2513,2337,60,03F-210.0N,員林
03F2100N,24.060428,120.671533,4,3,17-93-4206-94-0,2024-12,2262,AF33,E,2024-10-11,2024-12-10,2024-12-17,B21,62,2262,62,3218,2337,2208,61,03F-210.0N,員林
03F2125N,24.040994,120.677853,5,4,17-93-6072-94-4,2024-06,2581,AE36,H,2024-04-11,2024-06-11,2024-06-20,G08,61,2581,56,2662,2294,2504,62,03F-212.5N,員林
03F2125N,24.040994,120.677853,5,4,17-93-6072-94-4,2024-08,2723,AF29,E,2024-06-12,2024-08-12,2024-08-19,G08,60,2723,61,3047,2504,2440,62,03F-212.5N,員林
03F2125N,24.040994,120.677853,5,4,17-93-6072-94-4,2024-10,2689,AF29,E,2024-08-13,2024-10-13,2024-10-18,G08,62,2689,60,2913,2440,2461,62,03F-212.5N,員林
03F2125N,24.040994,120.677853,5,4,17-93-6072-94-4,2024-12,2457,AF29,E,2024-10-14,2024-12-11,2024-12-18,G08,62,2457,62,2410,2461,2470,59,03F-212.5N,員林
03F2129S,24.037419,120.675925,5,4,17-93-6643-95-5,2024-06,2615,AF22,E,2024-04-11,2024-06-11,2024-06-20,G08,61,2615,56,2662,2320,2592,62,03F-212.9S,員林
03F2129S,24.037419,120.675925,5,4,17-93-6643-95-5,2024-08,2786,AF22,E,2024-06-12,2024-08-12,2024-08-19,G08,60,2786,61,3047,2592,2529,62,03F-212.9S,員林
03F2129S,24.037419,120.675925,5,4,17-93-6643-95-5,2024-10,2749,AF22,E,2024-08-13,2024-10-13,2024-10-18,G08,62,2749,60,2913,2529,2552,62,03F-212.9S,員林
03F2129S,24.037419,120.675925,5,4,17-93-6643-95-5,2024-12,2480,AF22,E,2024-10-14,2024-12-11,2024-12-18,G08,62,2480,62,2410,2552,2515,59,03F-212.9S,員林
01F3676S,22.627819,120.336222,4,3,18-27-0020-90-4,2024-06,3531,BV39,A,2024-03-28,2024-05-28,2024-06-11,G08,61,3531,59,1287,3427,3490,62,01F-367.6SN,田寮
01F3676S,22.627819,120.336222,4,3,18-27-0020-90-4,2024-08,3852,BV39,A,2024-05-29,2024-08-01,2024-08-08,G08,61,3852,61,1525,3490,3486,65,01F-367.6SN,田寮
01F3676S,22.627819,120.336222,4,3,18-27-0020-90-4,2024-10,3531,BV39,A,2024-08-02,2024-10-01,2024-10-08,G08,63,3531,61,1363,3486,3571,61,01F-367.6SN,田寮
01F3676S,22.627819,120.336222,4,3,18-27-0020-90-4,2024-12,3499,BV39,A,2024-10-02,2024-12-02,2024-12-09,G08,60,3499,63,1274,3571,3293,62,01F-367.6SN,田寮
01F3696N,22.609428,120.339608,5,4,18-29-6530-10-9,2024-05,2722,BA27,A,2024-03-11,2024-05-12,2024-05-17,G08,58,2722,60,962,2489,2467,63,01F-369.6N,田寮
01F3696N,22.609428,120.339608,5,4,18-29-6530-10-9,2024-07,2619,BA27,A,2024-05-13,2024-07-09,2024-07-16,G08,62,2619,58,1062,2467,2609,58,01F-369.6N,田寮
01F3696N,22.609428,120.339608,5,4,18-29-6530-10-9,2024-09,2759,BA27,A,2024-07-10,2024-09-10,2024-09-18,G08,61,2759,62,1108,2609,2602,63,01F-369.6N,田寮
01F3696N,22.609428,120.339608,5,4,18-29-6530-10-9,2024-11,2669,BA27,A,2024-09-11,2024-11-11,2024-11-18,G08,64,2669,61,983,2602,2622,62,01F-369.6N,田寮
01F3686S,22.619119,120.336647,5,4,18-34-0857-10-8,2024-06,2540,BA22,A,2024-04-16,2024-06-16,2024-06-25,G08,59,2540,56,1117,2429,2645,62,01F-368.6SN,田寮
01F3686S,22.619119,120.336647,5,4,18-34-0857-10-8,2024-08,2703,BA22,A,2024-06-17,2024-08-15,2024-08-22,G08,64,2703,59,1277,2645,2766,60,01F-368.6SN,田寮
01F3686S,22.619119,120.336647,5,4,18-34-0857-10-8,2024-10,2669,BA22,A,2024-08-16,2024-10-16,2024-10-23,G08,60,2669,64,1138,2766,2518,62,01F-368.6SN,田寮
01F3686S,22.619119,120.336647,5,4,18-34-0857-10-8,2024-12,2551,BA22,A,2024-10-17,2024-12-16,2024-12-23,G08,67,2551,60,961,2518,2784,61,01F-368.6SN,田寮
01F3640S,22.658892,120.332081,6,5,18-35-0732-70-1,2024-07,4386,BL31,H,2024-04-26,2024-06-25,2024-07-02,G08,64,4386,57,2817,4252,4694,61,01F-364.0SN,田寮
01F3640S,22.658892,120.332081,6,5,18-35-0732-70-1,2024-09,4592,BL31,H,2024-06-26,2024-08-27,2024-09-03,G08,61,4592,64,3633,4694,4364,63,01F-364.0SN,田寮
01F3640S,22.658892,120.332081,6,5,18-35-0732-70-1,2024-11,4519,BL31,H,2024-08-28,2024-10-28,2024-11-04,G08,63,4519,61,3041,4364,4442,62,01F-364.0SN,田寮
01F3640S,22.658892,120.332081,6,5,18-35-0732-70-1,2025-01,4105,6A21,C,2024-10-29,2024-12-25,2025-01-03,G08,59,4105,63,2173,4442,4145,58,01F-364.0SN,田寮
01F3736S,22.581933,120.32315,3,2,18-45-1309-20-1,2024-06,2789,BQ25,B,2024-03-28,2024-05-28,2024-06-11,G08,61,2789,59,1232,2618,2711,62,01F-373.6SN,田寮
01F3736S,22.581933,120.32315,3,2,18-45-1309-20-1,2024-08,2973,BQ25,B,2024-05-29,2024-08-01,2024-08-08,G08,61,2973,61,1439,2711,2709,65,01F-373.6SN,田寮
01F3736S,22.581933,120.32315,3,2,18-45-1309-20-1,2024-10,2774,BQ25,B,2024-08-02,2024-10-01,2024-10-08,G08,63,2774,61,1327,2709,2736,61,01F-373.6SN,田寮
01F3736S,22.581933,120.32315,3,2,18-45-1309-20-1,2024-12,2757,BQ25,B,2024-10-02,2024-12-02,2024-12-09,G08,60,2757,63,1002,2736,2587,62,01F-373.6SN,田寮
01F3590S,22.703364,120.328181,6,4,18-57-8913-10-1,2024-05,4448,BY37,C,2024-03-07,2024-05-08,2024-05-15,G08,60,4448,58,2725,3939,4183,63,01F-359.0SN,田寮
01F3590S,22.703364,120.328181,6,4,18-57-8913-10-1,2024-07,4145,BY37,C,2024-05-09,2024-07-07,2024-07-12,G08,62,4145,60,2995,4183,4192,60,01F-359.0SN,田寮
01F3590S,22.703364,120.328181,6,4,18-57-8913-10-1,2024-09,4525,BY37,C,2024-07-08,2024-09-08,2024-09-13,G08,59,4525,62,3140,4192,4202,63,01F-359.0SN,田寮
01F3590S,22.703364,120.328181,6,4,18-57-8913-10-1,2024-11,4400,BY37,C,2024-09-09,2024-11-07,2024-11-14,G08,64,4400,59,2696,4202,4368,60,01F-359.0SN,田寮
03F3854S,22.769197,120.441839,4,3,18-79-8995-20-8,2024-06,3172,BZ33,F,2024-04-10,2024-06-10,2024-06-19,G08,59,3172,56,2246,3060,3354,62,03F-385.4SN,田寮
03F3854S,22.769197,120.441839,4,3,18-79-8995-20-8,2024-08,3120,BZ33,F,2024-06-11,2024-08-11,2024-08-16,G08,62,3120,59,2317,3354,3347,62,03F-385.4SN,田寮
03F3854S,22.769197,120.441839,4,3,18-79-8995-20-8,2024-10,3189,BZ33,F,2024-08-12,2024-10-10,2024-10-17,G08,62,3189,62,1978,3347,3249,60,03F-385.4SN,田寮
03F3854S,22.769197,120.441839,4,3,18-79-8995-20-8,2024-12,3240,BZ33,F,2024-10-11,2024-12-10,2024-12-17,G08,62,3240,62,1925,3249,3082,61,03F-385.4SN,田寮
03F2614S,23.724425,120.601786,4,3,19-16-8950-51-8,2024-06,3313,XU39,H,2024-04-11,2024-06-11,2024-06-20,G08,61,3313,56,1242,2857,3110,62,03F-261.4SN,員林
03F2614S,23.724425,120.601786,4,3,19-16-8950-51-8,2024-08,3220,XU39,H,2024-06-12,2024-08-12,2024-08-19,G08,60,3220,61,1345,3110,3247,62,03F-261.4SN,員林
03F2614S,23.724425,120.601786,4,3,19-16-8950-51-8,2024-10,3297,XU39,H,2024-08-13,2024-10-13,2024-10-18,G08,62,3297,60,1246,3247,3162,62,03F-261.4SN,員林
03F2614S,23.724425,120.601786,4,3,19-16-8950-51-8,2024-12,3253,XU39,H,2024-10-14,2024-12-11,2024-12-18,G08,62,3253,62,1117,3162,3124,59,03F-261.4SN,員林
03F2709S,23.649142,120.57295,4,3,19-73-1455-38-5,2024-05,3227,XA23,A,2024-03-11,2024-05-12,2024-05-17,G08,58,3227,60,1594,3012,3155,63,03F-270.9S,新市
03F2709S,23.649142,120.57295,4,3,19-73-1455-38-5,2024-07,3062,XA23,A,2024-05-13,2024-07-09,2024-07-16,G08,62,3062,58,1628,3155,3436,58,03F-270.9S,新市
03F2709S,23.649142,120.57295,4,3,19-73-1455-38-5,2024-09,3209,XA23,A,2024-07-10,2024-09-10,2024-09-18,G08,61,3209,62,1743,3436,3164,63,03F-270.9S,新市
03F2709S,23.649142,120.57295,4,3,19-73-1455-38-5,2024-11,3130,XA23,A,2024-09-11,2024-11-11,2024-11-18,G08,64,3130,61,1653,3164,3297,62,03F-270.9S,新市
03F2747N,23.618203,120.558567,4,3,19-73-7585-15-8,2024-06,3165,XA29,A,2024-04-10,2024-06-10,2024-06-19,G08,59,3165,56,932,2857,3053,62,03F-274.7N,新市
03F2747N,23.618203,120.558567,4,3,19-73-7585-15-8,2024-08,3534,XA29,A,2024-06-11,2024-08-11,2024-08-16,G08,62,3534,59,1102,3053,3193,62,03F-274.7N,新市
03F2747N,23.618203,120.558567,4,3,19-73-7585-15-8,2024-10,3375,XA29,A,2024-08-12,2024-10-10,2024-10-17,G08,62,3375,62,1035,3193,3126,60,03F-274.7N,新市
03F2747N,23.618203,120.558567,4,3,19-73-7585-15-8,2024-12,3314,XA29,A,2024-10-11,2024-12-10,2024-12-17,G08,62,3314,62,968,3126,3138,61,03F-274.7N,新市
,,,,,19-73-7634-16-8,2024-05,1514,XA23,A,2024-04-10,2024-05-12,2024-05-17, ,28,1514,28,無,1323,1380,33,古坑收費站,員林
,,,,,19-73-7634-16-8,2024-06,1498,XA23,A,2024-05-13,2024-06-10,2024-06-19, ,30,1498,28,無,1380,1568,29,古坑收費站,員林
,,,,,19-73-7634-16-8,2024-07,1948,XA23,A,2024-06-11,2024-07-09,2024-07-16, ,29,1948,30,無,1568,1590,29,古坑收費站,員林
,,,,,19-73-7634-16-8,2024-08,1615,XA23,A,2024-07-10,2024-08-11,2024-08-16, ,33,1615,29,無,1590,1763,33,古坑收費站,員林
,,,,,19-73-7634-16-8,2024-09,1568,XA23,A,2024-08-12,2024-09-10,2024-09-18, ,29,1568,33,無,1763,1519,30,古坑收費站,員林
,,,,,19-73-7634-16-8,2024-10,1301,XA23,A,2024-09-11,2024-10-10,2024-10-17, ,32,1301,29,無,1519,1440,30,古坑收費站,員林
,,,,,19-73-7634-16-8,2024-11,1357,XA23,A,2024-10-11,2024-11-11,2024-11-18, ,30,1357,32,無,1440,1382,32,古坑收費站,員林
,,,,,19-73-7634-16-8,2024-12,1039,XA23,A,2024-11-12,2024-12-10,2024-12-17, ,34,1039,30,無,1382,1144,29,古坑收費站,員林
03F2777N,23.606792,120.532511,4,3,19-73-9999-10-7,2024-06,3280,XA26,H,2024-04-11,2024-06-11,2024-06-20,G08,61,3280,56,905,2894,2982,62,03F-277.7N,新市
03F2777N,23.606792,120.532511,4,3,19-73-9999-10-7,2024-08,3369,XA26,H,2024-06-12,2024-08-12,2024-08-19,G08,60,3369,61,1058,2982,3338,62,03F-277.7N,新市
03F2777N,23.606792,120.532511,4,3,19-73-9999-10-7,2024-10,3212,XA26,H,2024-08-13,2024-10-13,2024-10-18,G08,62,3212,60,944,3338,3129,62,03F-277.7N,新市
03F2777N,23.606792,120.532511,4,3,19-73-9999-10-7,2024-12,3183,XA26,H,2024-10-14,2024-12-11,2024-12-18,G08,62,3183,62,834,3129,3121,59,03F-277.7N,新市
03F2535S,23.775581,120.6259,4,3,19-76-4480-90-0,2024-06,3328,XM22,H,2024-04-11,2024-06-11,2024-06-20,B21,61,3328,56,1306,3021,3373,62,03F-253.5SN,員林
03F2535S,23.775581,120.6259,4,3,19-76-4480-90-0,2024-08,3261,XM22,H,2024-06-12,2024-08-12,2024-08-19,B21,60,3261,61,1333,3373,3474,62,03F-253.5SN,員林
03F2535S,23.775581,120.6259,4,3,19-76-4480-90-0,2024-10,3183,XM22,H,2024-08-13,2024-10-13,2024-10-18,B21,62,3183,60,1270,3474,2977,62,03F-253.5SN,員林
03F2535S,23.775581,120.6259,4,3,19-76-4480-90-0,2024-12,2932,XM22,H,2024-10-14,2024-12-11,2024-12-18,B21,62,2932,62,1451,2977,3103,59,03F-253.5SN,員林
01F2425S,23.677375,120.462281,5,4,19-82-3702-62-0,2024-06,3872,XT27,H,2024-04-02,2024-06-03,2024-06-13,G08,59,3872,61,2153,3766,3736,63,01F-242.5SN,員林
01F2425S,23.677375,120.462281,5,4,19-82-3702-62-0,2024-08,3908,XT27,H,2024-06-04,2024-08-05,2024-08-12,G08,61,3908,59,3071,3736,3652,63,01F-242.5SN,員林
01F2425S,23.677375,120.462281,5,4,19-82-3702-62-0,2024-10,3672,XT27,H,2024-08-06,2024-10-03,2024-10-11,G08,63,3672,61,2700,3652,4046,59,01F-242.5SN,員林
01F2425S,23.677375,120.462281,5,4,19-82-3702-62-0,2024-12,3742,XT27,H,2024-10-04,2024-12-04,2024-12-11,G08,62,3742,63,2975,4046,3652,62,01F-242.5SN,員林
01F2394S,23.702603,120.474917,4,3,19-82-6329-51-1,2024-06,3388,XW37,D,2024-04-03,2024-06-04,2024-06-14,G08,61,3388,56,1476,3103,3447,63,01F-239.4SN,員林
01F2394S,23.702603,120.474917,4,3,19-82-6329-51-1,2024-08,3185,XW37,D,2024-06-05,2024-08-06,2024-08-13,G08,62,3185,61,1785,3447,3223,63,01F-239.4SN,員林
01F2394S,23.702603,120.474917,4,3,19-82-6329-51-1,2024-10,3190,XW37,D,2024-08-07,2024-10-06,2024-10-14,G08,60,3190,62,1686,3223,3441,61,01F-239.4SN,員林
01F2394S,23.702603,120.474917,4,3,19-82-6329-51-1,2024-12,3240,XW37,D,2024-10-07,2024-12-05,2024-12-12,G08,62,3240,60,1481,3441,3146,60,01F-239.4SN,員林
01F2322S,23.766328,120.469342,4,3,19-94-3806-58-3,2024-05,3378,XC33,C,2024-03-07,2024-05-08,2024-05-15,B21,60,3378,58,2039,3015,3215,63,01F-232.2SN,員林
01F2322S,23.766328,120.469342,4,3,19-94-3806-58-3,2024-07,3045,XC33,C,2024-05-09,2024-07-07,2024-07-12,B21,62,3045,60,1356,3215,3428,60,01F-232.2SN,員林
01F2322S,23.766328,120.469342,4,3,19-94-3806-58-3,2024-09,3406,XC33,C,2024-07-08,2024-09-08,2024-09-13,B21,59,3406,62,1603,3428,3127,63,01F-232.2SN,員林
01F2322S,23.766328,120.469342,4,3,19-94-3806-58-3,2024-11,3332,XC33,C,2024-09-09,2024-11-07,2024-11-14,B21,64,3332,59,1586,3127,3226,60,01F-232.2SN,員林
01F2472S,23.639556,120.443114,4,3,19-96-7194-60-8,2024-06,3321,XT30,D,2024-04-18,2024-06-18,2024-06-27,B21,61,3321,56,1288,2953,3036,62,01F-247.2S,員林
01F2472S,23.639556,120.443114,4,3,19-96-7194-60-8,2024-08,3477,XT30,D,2024-06-19,2024-08-19,2024-08-26,B21,64,3477,61,2000,3036,3248,62,01F-247.2S,員林
