點位編號,緯度,經度,點位座標,設備車道數,車道數,電號,用電地址,收費月份,用電度數,應繳總金額,繳費狀況,繳費期限,代收截止日,饋線別,停電組別,計費期間(起),計費期間(訖),收費日期,收費戶區,戶名,通訊地址,統編,上次抄表日,本次抄表日,下次抄表日,代繳帳號,下次收費日,終契日期,停電日期,停電日數,服務所,行業別,電燈用途別,電價種類,時間種類,扣款日,本期碳排量,去年全年平均電價,當期每度平均電價,查核碼,去年下期用電日數,計費度數－經常（尖峰）度數,上期預繳餘額,去年同期用電日數,調整係數（％）,功率因數調整費,基本電費（約定）,基本電費（非約定）,經常（尖峰）需量,離峰需量,本期預繳餘額,稅前應繳總金額,平均用電度數,用電超出比例,加〈減〉收金額,停電扣減金額,電價調整金額,計費度數－週六半尖峰度數,週六半尖峰需量,去年同期應繳總金額,去年同期用電度數,營業稅,功率因數（％）,計費度數－離峰度數,經常（尖峰）契約,底度,電子帳單優惠減收金額,去年下期用電度數,流動電費,遲付費用,本期用電日數,收費區,維運站,備註,資料提供
#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,02-95-3418-50-7,新北市汐止區長江街２５４號２樓中電子機房,11311,881,3908,已繳,1131118,1131128,CZ26,H,1130927,1131029,1131105,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130927,113年10月30日,113年11月28日,000100100******,113年12月04日, , ,0,　,電信業(610), ,電力需量營業用,非時間電價,113年11月16日,435,無,無,223,30,881,無,32,93.8,無,907.9元,無,1,無,無,3722.0元,無,無,無,無,-109.3元,無,無,3394元,865,186.0元,無,無,5,無,-10.0元,780,3119.2元,無,33,汐止收費站,北區泰山,,phase 1
#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,02-95-3418-50-7,新北市汐止區長江街２５４號２樓中電子機房,11312,713,3391,已繳,1131217,1131227,CZ26,H,1131030,1131127,1131204,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1131030,113年11月28日,113年12月27日,000100100******,114年01月06日, , ,0,　,電信業(610), ,電力需量營業用,非時間電價,113年12月16日,352,無,無,323,33,713,無,30,93.8,無,866.0元,無,2,無,無,3230.0元,無,無,無,無,-224.7元,無,無,3040元,780,161.0元,無,無,5,無,-10.0元,701,2759.3元,無,29,汐止收費站,北區泰山,,phase 1
#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,02-95-3418-50-7,新北市汐止區長江街２５４號２樓中電子機房,11401,587,2906,已繳,1140119,1140123,CF25,F,1131128,1131226,1140106,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1131128,113年12月27日,114年01月23日,000100100******,114年02月05日, , ,0,　,電信業(610), ,電力需量營業用,非時間電價,114年01月16日,290,無,無,917,29,587,無,33,0.938,無,866.0元,無,1,無,無,2768.0元,無,無,無,-28.9元,-192.7元,無,無,2819元,701,138.0元,無,無,5,無,-10.0元,597,2271.6元,無,29,汐止收費站,北區泰山,,phase 1
01F0099N,25.07604444,121.6594222,"N25° 4'33.76""  E121° 39'33.92""",4,3,02-96-3001-90-3,新北市汐止區長江街１９０號對面７０公尺（高速公路旁）,11306,4954,20216,已繳,1130701,1130802,CZ26,H,1130328,1130528,1130611,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130328,113年05月29日,113年08月02日,000100100******,113年08月08日, , ,0,　,無,B21,表燈營業用,非時間電價,113年06月23日,2452,無,無,852,61,4954,無,59,無,無,無,無,無,無,無,19253.0元,4954,無,無,-2.9元,無,無,無,8310元,2786,963.0元,無,無,無,40,-10.0元,3491,20229.2元,無,62,01F-009.9SN,北區泰山,,phase 1
01F0099N,25.07604444,121.6594222,"N25° 4'33.76""  E121° 39'33.92""",4,3,02-96-3001-90-3,新北市汐止區長江街１９０號對面７０公尺（高速公路旁）,11308,5327,27769,已繳,1130828,1131002,CZ26,H,1130529,1130801,1130808,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130529,113年08月02日,113年10月02日,000100100******,113年10月08日, , ,0,　,無,B21,表燈營業用,非時間電價,113年08月23日,2632,無,無,455,61,5327,無,61,無,無,無,無,無,無,無,26447.0元,5327,無,無,-1.7元,無,無,無,14066元,3491,1322.0元,無,無,無,40,-10.0元,7841,27780.5元,無,65,01F-009.9SN,北區泰山,,phase 1
01F0099N,25.07604444,121.6594222,"N25° 4'33.76""  E121° 39'33.92""",4,3,02-96-3001-90-3,新北市汐止區長江街１９０號對面７０公尺（高速公路旁）,11310,4753,23890,已繳,1131028,1131203,CZ26,H,1130802,1131001,1131008,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130802,113年10月02日,113年12月03日,000100100******,113年12月09日, , ,0,　,無,B21,表燈營業用,非時間電價,113年10月23日,2348,無,5.03,356,63,4753,無,61,無,無,無,無,無,無,無,22752.0元,4753,無,無,無,無,無,無,43374元,7841,1138.0元,無,無,無,40,-10.0元,5119,23899.6元,無,61,01F-009.9SN,北區泰山,,phase 1
01F0099N,25.07604444,121.6594222,"N25° 4'33.76""  E121° 39'33.92""",4,3,02-96-3001-90-3,新北市汐止區長江街１９０號對面７０公尺（高速公路旁）,11312,4737,19083,已繳,1131229,1140203,CZ26,H,1131002,1131202,1131209,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1131002,113年12月03日,114年02月03日,000100100******,114年02月07日, , ,0,　,無,B21,表燈營業用,非時間電價,113年12月23日,2340,無,4.04,656,60,4737,無,63,無,無,無,無,無,無,無,18174.0元,4737,無,無,無,無,無,無,20546元,5119,909.0元,無,無,無,40,-10.0元,4664,19092.5元,無,62,01F-009.9SN,北區泰山,,phase 1
03F0087S,25.089994,121.653556,"N25° 5'23.98""  E121° 39'12.80""",4,3,02-97-0836-91-8,新北市汐止區鮕坑街３９巷底（國三南下８。７５Ｋ）,11306,1510,4046,已繳,1130702,1130805,CZ24,H,1130401,1130529,1130612,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130401,113年05月30日,113年08月05日,000100100******,113年08月09日, , ,0,　,無,G08,表燈營業用,非時間電價,113年07月01日,748,無,無,354,59,1510,無,61,無,無,無,無,無,無,無,3853.0元,910,66,無,無,無,無,無,5734元,2037,193.0元,無,無,無,40,-10.0元,2089,4055.9元,無,59,03F-008.7S,北區樹林,,phase 1
03F0087S,25.089994,121.653556,"N25° 5'23.98""  E121° 39'12.80""",4,3,02-97-0836-91-8,新北市汐止區鮕坑街３９巷底（國三南下８。７５Ｋ）,11308,3371,14103,已繳,1130829,1131003,CZ24,H,1130530,1130804,1130809,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130530,113年08月05日,113年10月03日,000100100******,113年10月09日, , ,0,　,無,G08,表燈營業用,非時間電價,113年09月01日,1665,無,無,655,61,3371,無,59,無,無,無,無,無,無,無,13431.0元,1781,89,無,無,無,無,無,7149元,2089,672.0元,無,無,無,40,-10.0元,2143,14113.2元,無,67,03F-008.7S,北區樹林,,phase 1
03F0087S,25.089994,121.653556,"N25° 5'23.98""  E121° 39'12.80""",4,3,02-97-0836-91-8,新北市汐止區鮕坑街３９巷底（國三南下８。７５Ｋ）,11310,2069,7359,已繳,1131029,1131204,CZ24,H,1130805,1131002,1131009,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130805,113年10月03日,113年12月04日,000100100******,113年12月10日, , ,0,　,無,G08,表燈營業用,非時間電價,113年11月01日,1022,無,3.57,656,63,2069,無,61,無,無,無,無,無,無,無,7009.0元,1203,72,無,無,無,無,無,7445元,2143,350.0元,無,無,無,40,-10.0元,2091,7369.2元,無,59,03F-008.7S,北區樹林,,phase 1
03F0087S,25.089994,121.653556,"N25° 5'23.98""  E121° 39'12.80""",4,3,02-97-0836-91-8,新北市汐止區鮕坑街３９巷底（國三南下８。７５Ｋ）,11312,2104,6187,已繳,1131230,1140204,CF20,H,1131003,1131203,1131210,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1131003,113年12月04日,114年02月04日,000100100******,114年02月08日, , ,0,　,無,G08,表燈營業用,非時間電價,114年01月01日,1039,無,2.95,156,62,2104,無,63,無,無,無,無,無,無,無,5892.0元,1197,76,-1.7元,-1.5元,無,無,無,6023元,2091,295.0元,無,無,無,40,-10.0元,2031,6200.2元,無,62,03F-008.7S,北區樹林,,phase 1
05F0309S,24.823656,121.786347,"N24°49'25.16""  E121°47'10.85""",3,2,03-41-8725-90-4,宜蘭縣礁溪鄉玉石路國道五號高速公路南下３０．９９Ｋ,11306,3181,10855,已繳,1130710,1130813,DD27,A,1130411,1130611,1130620,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130411,113年06月12日,113年08月13日,000100100******,113年08月19日, , ,0,　,無,G08,表燈營業用,非時間電價,113年07月05日,1575,無,無,454,61,3181,無,56,無,無,無,無,無,無,無,10338.0元,1360,134,無,-3.0元,無,無,無,8324元,2733,517.0元,無,無,無,40,-10.0元,3090,10868.2元,無,62,05F-030.9SN,北區樹林,,phase 1
05F0309S,24.823656,121.786347,"N24°49'25.16""  E121°47'10.85""",3,2,03-41-8725-90-4,宜蘭縣礁溪鄉玉石路國道五號高速公路南下３０．９９Ｋ,11308,3418,14516,已繳,1130908,1131014,DD27,A,1130612,1130812,1130819,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130612,113年08月13日,113年10月14日,000100100******,113年10月18日, , ,0,　,無,G08,表燈營業用,非時間電價,113年09月05日,1689,無,無,856,60,3418,無,61,無,無,無,無,無,無,無,13825.0元,2016,70,無,無,無,無,無,11683元,3090,691.0元,無,無,無,40,-10.0元,3021,14526.4元,無,62,05F-030.9SN,北區樹林,,phase 1
05F0309S,24.823656,121.786347,"N24°49'25.16""  E121°47'10.85""",3,2,03-41-8725-90-4,宜蘭縣礁溪鄉玉石路國道五號高速公路南下３０．９９Ｋ,11310,3455,14186,已繳,1131107,1131212,DD27,A,1130813,1131013,1131018,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130813,113年10月14日,113年12月12日,000100100******,113年12月18日, , ,0,　,無,G08,表燈營業用,非時間電價,113年11月05日,1707,無,4.11,555,62,3455,無,60,無,無,無,無,無,無,無,13510.0元,1824,89,無,無,無,無,無,11053元,3021,676.0元,無,無,無,40,-10.0元,2962,14196.3元,無,62,05F-030.9SN,北區樹林,,phase 1
05F0309S,24.823656,121.786347,"N24°49'25.16""  E121°47'10.85""",3,2,03-41-8725-90-4,宜蘭縣礁溪鄉玉石路國道五號高速公路南下３０．９９Ｋ,11312,3206,10570,已繳,1140107,1140211,DD27,A,1131014,1131211,1131218,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1131014,113年12月12日,114年02月11日,000100100******,114年02月17日, , ,0,　,無,G08,表燈營業用,非時間電價,114年01月05日,1584,無,3.31,555,62,3206,無,62,無,無,無,無,無,無,無,10067.0元,1324,142,無,無,無,無,無,8916元,2962,503.0元,無,無,無,40,-10.0元,2956,10580.1元,無,59,05F-030.9SN,北區樹林,,phase 1
05F0528N,24.632728,121.806958,"N24°37'57.82""  E121°48'25.05""",3,2,03-44-6563-92-0,宜蘭縣冬山鄉東城村國道五號５２．８４Ｋ北上（ＥＴＣ電子收費站,11306,1976,5708,已繳,1130624,1130729,DG25,F,1130326,1130526,1130604,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130326,113年05月27日,113年07月29日,000100100******,113年08月02日, , ,0,　,無,G08,表燈營業用,非時間電價,113年06月23日,978,無,無,855,61,1976,無,60,無,無,無,無,無,無,無,5436.0元,692,186,無,無,無,無,無,5121元,1859,272.0元,無,無,無,40,-10.0元,2019,5718.4元,無,62,05F-052.8N,北區樹林,,phase 1
05F0528N,24.632728,121.806958,"N24°37'57.82""  E121°48'25.05""",3,2,03-44-6563-92-0,宜蘭縣冬山鄉東城村國道五號５２．８４Ｋ北上（ＥＴＣ電子收費站,11308,2107,7465,已繳,1130822,1130926,DG25,F,1130527,1130728,1130802,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130527,113年07月29日,113年09月26日,000100100******,113年10月02日, , ,0,　,無,G08,表燈營業用,非時間電價,113年08月23日,1041,無,無,155,60,2107,無,61,無,無,無,無,無,無,無,7110.0元,733,187,無,無,無,無,無,6754元,2019,355.0元,無,無,無,40,-10.0元,2004,7475.2元,無,63,05F-052.8N,北區樹林,,phase 1
05F0528N,24.632728,121.806958,"N24°37'57.82""  E121°48'25.05""",3,2,03-44-6563-92-0,宜蘭縣冬山鄉東城村國道五號５２．８４Ｋ北上（ＥＴＣ電子收費站,11310,1943,6843,已繳,1131022,1131127,DG25,F,1130729,1130925,1131002,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130729,113年09月26日,113年11月27日,000100100******,113年12月03日, , ,0,　,無,G08,表燈營業用,非時間電價,113年10月23日,960,無,無,956,62,1943,無,60,無,無,無,無,無,無,無,6517.0元,679,186,無,無,無,無,無,6854元,2004,326.0元,無,無,無,40,-10.0元,1965,6852.7元,無,59,05F-052.8N,北區樹林,,phase 1
05F0528N,24.632728,121.806958,"N24°37'57.82""  E121°48'25.05""",3,2,03-44-6563-92-0,宜蘭縣冬山鄉東城村國道五號５２．８４Ｋ北上（ＥＴＣ電子收費站,11312,1958,5764,已繳,1131223,1140122,DG25,F,1130926,1131126,1131203,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130926,113年11月27日,114年01月22日,000100100******,114年02月04日, , ,0,　,無,G08,表燈營業用,非時間電價,113年12月23日,967,無,2.95,450,62,1958,無,62,無,無,無,無,無,無,無,5490.0元,690,184,無,無,無,無,無,5661元,1965,274.0元,無,無,無,40,-10.0元,1883,5773.7元,無,62,05F-052.8N,北區樹林,,phase 1
05F0494S,24.662581,121.799908,"N24°39'45.29""  E121°47'59.67""",3,2,03-45-7391-50-5,冬山鄉武淵村國道五號高速公路南下４９．４０Ｋ（Ｐ３３柱邊）,11306,2064,6131,已繳,1130704,1130807,DG25,F,1130403,1130604,1130614,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130403,113年06月05日,113年08月07日,000100100******,113年08月13日, , ,0,　,無,G08,表燈營業用,非時間電價,113年07月01日,1022,無,無,454,61,2064,無,56,無,無,無,無,無,無,無,5839.0元,1693,22,無,無,無,無,無,4860元,1783,292.0元,無,無,無,40,-10.0元,2056,6140.7元,無,63,05F-049.4S,北區樹林,,phase 1
05F0494S,24.662581,121.799908,"N24°39'45.29""  E121°47'59.67""",3,2,03-45-7391-50-5,冬山鄉武淵村國道五號高速公路南下４９．４０Ｋ（Ｐ３３柱邊）,11308,2175,7876,已繳,1130902,1131007,DG25,F,1130605,1130806,1130813,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130605,113年08月07日,113年10月07日,000100100******,113年10月14日, , ,0,　,無,G08,表燈營業用,非時間電價,113年09月01日,1075,無,無,55,62,2175,無,61,無,無,無,無,無,無,無,7501.0元,2248,無,無,-1.7元,無,無,無,7075元,2056,375.0元,無,無,無,40,-10.0元,2080,7887.5元,無,63,05F-049.4S,北區樹林,,phase 1
05F0494S,24.662581,121.799908,"N24°39'45.29""  E121°47'59.67""",3,2,03-45-7391-50-5,冬山鄉武淵村國道五號高速公路南下４９．４０Ｋ（Ｐ３３柱邊）,11310,2096,7391,已繳,1131103,1131206,DG25,F,1130807,1131006,1131014,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130807,113年10月07日,113年12月06日,000100100******,113年12月12日, , ,0,　,無,G08,表燈營業用,非時間電價,113年11月01日,1035,無,3.54,53,60,2096,無,62,無,無,無,無,無,無,無,7039.0元,2142,無,無,無,無,無,無,7156元,2080,352.0元,無,無,無,40,-10.0元,1906,7401.0元,無,61,05F-049.4S,北區樹林,,phase 1
05F0494S,24.662581,121.799908,"N24°39'45.29""  E121°47'59.67""",3,2,03-45-7391-50-5,冬山鄉武淵村國道五號高速公路南下４９．４０Ｋ（Ｐ３３柱邊）,11312,1950,5634,已繳,1140101,1140206,DG25,F,1131007,1131205,1131212,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1131007,113年12月06日,114年02月06日,000100100******,114年02月11日, , ,0,　,無,G08,表燈營業用,非時間電價,114年01月01日,963,無,2.9,956,62,1950,無,60,無,無,無,無,無,無,無,5366.0元,1696,15,無,無,無,無,無,5282元,1906,268.0元,無,無,無,40,-10.0元,1951,5644.3元,無,60,05F-049.4S,北區樹林,,phase 1
05FR113S,24.733789,121.782022,"N24°44'1.64""  E121°46'55.28""",2,1,03-47-7781-98-5,宜蘭縣壯圍鄉美福村（國道五號高速公路４１．２９８Ｋ）,11305,3191,10302,已繳,1130603,1130705,DT14,B,1130306,1130507,1130514,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130306,113年05月08日,113年07月05日,000100100******,113年07月11日, , ,0,　,無,G08,表燈營業用,非時間電價,113年06月01日,1580,無,無,852,60,3191,無,58,無,無,無,無,無,無,無,9811.0元,2005,59,無,無,無,無,無,8964元,2976,491.0元,無,無,無,40,-10.0元,3202,10312.3元,無,63,05F-R11.3SN,北區樹林,,Phase 1
05FR113S,24.733789,121.782022,"N24°44'1.64""  E121°46'55.28""",2,1,03-47-7781-98-5,宜蘭縣壯圍鄉美福村（國道五號高速公路４１．２９８Ｋ）,11307,3075,11157,已繳,1130731,1130906,DT14,B,1130508,1130704,1130711,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130508,113年07月05日,113年09月06日,000100100******,113年09月12日, , ,0,　,無,G08,表燈營業用,非時間電價,113年08月01日,1522,無,無,257,60,3075,無,60,無,無,無,無,無,無,無,10626.0元,2067,49,無,-1.6元,無,無,無,11338元,3202,531.0元,無,無,無,40,-10.0元,3317,11168.5元,無,58,05F-R11.3SN,北區樹林,,phase 1
05FR113S,24.733789,121.782022,"N24°44'1.64""  E121°46'55.28""",2,1,03-47-7781-98-5,宜蘭縣壯圍鄉美福村（國道五號高速公路４１．２９８Ｋ）,11309,3405,14424,已繳,1131002,1131107,DT14,B,1130705,1130905,1130912,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130705,113年09月06日,113年11月07日,000100100******,113年11月13日, , ,0,　,無,G08,表燈營業用,非時間電價,113年10月01日,1682,無,無,656,61,3405,無,60,無,無,無,無,無,無,無,13737.0元,2500,36,無,無,無,無,無,13185元,3317,687.0元,無,無,無,40,-10.0元,3276,14434.4元,無,63,05F-R11.3SN,北區樹林,,phase 1
05FR113S,24.733789,121.782022,"N24°44'1.64""  E121°46'55.28""",2,1,03-47-7781-98-5,宜蘭縣壯圍鄉美福村（國道五號高速公路４１．２９８Ｋ）,11311,3185,11425,已繳,1131203,1140106,DT14,B,1130906,1131106,1131113,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130906,113年11月07日,114年01月06日,000100100******,114年01月10日, , ,0,　,無,G08,表燈營業用,非時間電價,113年12月01日,1573,無,3.6,354,64,3185,無,61,無,無,無,無,無,無,無,10881.0元,2430,31,無,-1.6元,無,無,無,11678元,3276,544.0元,無,無,無,40,-10.0元,3208,11436.5元,無,62,05F-R11.3SN,北區樹林,,phase 1
05F0287S,24.842714,121.789183,"N24°50'33.77""  E121°47'21.06""",3,2,03-49-5649-70-9,宜蘭縣頭城鎮二城里國道五號高速公路２８．７３Ｋ,11305,3163,10241,已繳,1130616,1130718,DD31,H,1130319,1130520,1130527,WZB0,遠通電收股份有限公司,新北市板橋區新站路１６號１５樓,98770235,1130319,113年05月21日,113年07月18日,000100100******,113年07月24日, , ,0,　,無,G08,表燈營業用,非時間電價,113年06月16日,1566,無,無,352,58,3163,無,58,無,無,無,無,無,無,無,9753.0元,1550,104,無,無,無,無,無,9067元,3004,488.0元,無,無,無,40,-10.0元,3143,10250.9元,無,63,05F-028.7SN,北區樹林,,Phase 1
